trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
876,2026-03-02 04:15:00,2026-03-02 04:40:00,SELL,5992.479,6000.085714,1.0,6000.085714,2.535571,-0.29,5.0,-0.04,LOSS,SL,0.13,0.0,-5.74,-5.78
877,2026-03-02 04:45:00,2026-03-02 05:00:00,SELL,6003.573,6009.040286,1.0,6009.040286,1.822429,-0.17,3.0,-0.03,LOSS,SL,0.16,0.0,-5.78,-5.81
878,2026-03-02 05:05:00,2026-03-02 05:30:00,SELL,6011.011,6016.520929,1.0,6016.520929,1.836643,-0.17,3.0,-0.03,LOSS,SL,0.16,0.0,-5.81,-5.83
879,2026-03-02 05:35:00,2026-03-02 05:50:00,SELL,6012.415,6007.753714,0.5,6018.714571,2.099857,-0.17,3.0,0.02,WIN,CHANDELIER,-0.13,4.22,-5.83,-5.81
880,2026-03-02 05:55:00,2026-03-02 06:20:00,SELL,6005.949,6014.744786,1.0,6014.744786,2.931929,-0.29,5.0,-0.04,LOSS,SL,0.15,0.0,-5.81,-5.85
881,2026-03-03 07:50:00,2026-03-03 08:40:00,SELL,6000.53,6010.233714,1.0,6010.233714,3.234571,-0.29,5.0,-0.05,LOSS,SL,0.17,0.0,-5.85,-5.9
882,2026-03-03 08:45:00,2026-03-03 08:50:00,SELL,6012.603,6005.919714,0.5,6019.228071,2.208357,-0.18,3.0,0.03,WIN,CHANDELIER,-0.16,5.03,-5.9,-5.88
883,2026-03-03 08:55:00,2026-03-03 09:25:00,SELL,6004.353,6013.137857,1.0,6013.137857,2.928286,-0.29,5.0,-0.04,LOSS,SL,0.15,0.0,-5.88,-5.92
884,2026-03-03 09:30:00,2026-03-03 09:55:00,SELL,6016.661,6024.198071,1.0,6024.198071,2.512357,-0.3,5.0,-0.04,LOSS,SL,0.13,0.0,-5.92,-5.96
885,2026-03-03 14:25:00,2026-03-03 14:45:00,SELL,6041.594,6048.182,1.0,6048.182,2.196,-0.18,3.0,-0.03,LOSS,SL,0.18,0.0,-5.96,-5.99
886,2026-03-03 14:50:00,2026-03-03 15:05:00,SELL,6050.574,6053.741071,1.0,6056.425071,1.950357,-0.18,3.0,-0.02,LOSS,CHANDELIER,0.09,1.38,-5.99,-6.01
887,2026-03-04 13:35:00,2026-03-04 13:45:00,SELL,5960.502,5962.431643,1.0,5965.872643,1.790214,-0.18,3.0,-0.01,LOSS,CHANDELIER,0.05,1.92,-6.01,-6.02
888,2026-03-04 13:50:00,2026-03-04 14:15:00,SELL,5959.311,5965.6875,1.0,5965.6875,2.1255,-0.18,3.0,-0.03,LOSS,SL,0.18,0.0,-6.02,-6.05
889,2026-03-04 14:20:00,2026-03-04 14:40:00,SELL,5968.918,5975.224429,1.0,5975.224429,2.102143,-0.18,3.0,-0.03,LOSS,SL,0.17,0.0,-6.05,-6.08
890,2026-03-04 14:45:00,2026-03-04 15:05:00,SELL,5977.914,5972.442857,0.5,5984.288786,2.124929,-0.18,3.0,0.02,WIN,CHANDELIER,-0.13,4.57,-6.08,-6.05
891,2026-03-04 15:10:00,2026-03-04 15:25:00,SELL,5970.766,5967.187964,0.5,5978.844357,2.692786,-0.3,5.0,0.02,WIN,CHANDELIER,-0.07,3.83,-6.05,-6.03
892,2026-03-04 15:30:00,2026-03-04 16:10:00,SELL,5955.597,5967.512786,1.0,5967.512786,3.971929,-0.48,8.0,-0.06,LOSS,SL,0.12,0.0,-6.03,-6.09
893,2026-03-05 16:45:00,2026-03-05 16:50:00,SELL,5880.332,5879.861286,0.5,5886.643143,2.103714,-0.3,5.0,0.01,WIN,CHANDELIER,-0.04,2.72,-6.09,-6.08
894,2026-03-05 16:55:00,2026-03-05 17:20:00,SELL,5877.19,5884.483857,1.0,5884.483857,2.431286,-0.3,5.0,-0.04,LOSS,SL,0.12,0.0,-6.08,-6.12
895,2026-03-05 17:25:00,2026-03-05 17:50:00,SELL,5886.625,5893.709071,1.0,5893.709071,2.361357,-0.31,5.0,-0.04,LOSS,SL,0.12,0.0,-6.12,-6.15
896,2026-03-05 17:55:00,2026-03-05 18:00:00,SELL,5886.887,5886.851714,0.5,5894.807857,2.640286,-0.18,3.0,0.01,WIN,CHANDELIER,-0.07,2.51,-6.15,-6.14
897,2026-03-05 18:05:00,2026-03-05 18:35:00,SELL,5883.658,5891.661786,1.0,5891.661786,2.667929,-0.31,5.0,-0.04,LOSS,SL,0.13,0.06,-6.14,-6.18
898,2026-03-05 18:40:00,2026-03-05 18:55:00,SELL,5894.954,5896.06325,0.5,5902.9475,2.6645,-0.31,5.0,0.01,WIN,CHANDELIER,-0.03,2.08,-6.18,-6.17
899,2026-03-06 00:00:00,2026-03-06 00:10:00,SELL,5832.572,5824.319286,0.5,5843.154929,3.527643,-0.31,5.0,0.04,WIN,CHANDELIER,-0.13,4.34,-6.17,-6.13
900,2026-03-06 06:55:00,2026-03-06 07:45:00,SELL,5795.395,5792.610107,0.5,5807.849929,4.151643,-0.49,8.0,0.03,WIN,CHANDELIER,-0.06,3.17,-6.13,-6.1
901,2026-03-06 07:50:00,2026-03-06 08:55:00,SELL,5795.476,5795.027107,0.5,5805.980929,3.501643,-0.49,8.0,0.02,WIN,CHANDELIER,-0.04,2.63,-6.1,-6.08
902,2026-03-07 01:15:00,2026-03-07 02:15:00,SELL,5656.115,5666.408,1.0,5666.408,3.431,-0.49,8.0,-0.05,LOSS,SL,0.11,0.01,-6.08,-6.14
903,2026-03-07 02:20:00,2026-03-07 02:50:00,SELL,5668.345,5673.6725,1.0,5675.3275,2.3275,-0.31,5.0,-0.03,LOSS,CHANDELIER,0.09,0.71,-6.14,-6.17
904,2026-03-07 02:55:00,2026-03-07 03:00:00,SELL,5676.118,5671.094,0.5,5681.776,1.886,-0.18,3.0,0.02,WIN,CHANDELIER,-0.13,4.66,-6.17,-6.14
905,2026-03-07 03:05:00,2026-03-07 03:10:00,SELL,5669.157,5655.586857,0.5,5676.646286,2.496429,-0.31,5.0,0.05,WIN,CHANDELIER,-0.16,7.44,-6.14,-6.09
906,2026-03-07 06:30:00,2026-03-07 06:50:00,SELL,5686.173,5691.496929,1.0,5691.496929,1.774643,-0.49,8.0,-0.03,LOSS,SL,0.06,0.0,-6.09,-6.12
907,2026-03-07 06:55:00,2026-03-07 07:20:00,SELL,5684.836,5688.071286,1.0,5691.884286,2.349429,-0.31,5.0,-0.02,LOSS,CHANDELIER,0.06,1.62,-6.12,-6.14
908,2026-03-08 14:30:00,2026-03-08 15:05:00,SELL,5733.721,5736.986286,1.0,5742.662286,2.980429,-0.18,3.0,-0.02,LOSS,CHANDELIER,0.09,1.9,-6.14,-6.16
909,2026-03-08 15:10:00,2026-03-08 16:00:00,SELL,5740.341,5748.439786,1.0,5750.360786,3.339929,-0.18,3.0,-0.04,LOSS,CHANDELIER,0.23,0.58,-6.16,-6.2
910,2026-03-08 16:05:00,2026-03-08 16:30:00,SELL,5750.032,5756.474286,1.0,5756.474286,2.147429,-0.19,3.0,-0.03,LOSS,SL,0.18,0.0,-6.2,-6.23
911,2026-03-09 22:00:00,2026-03-09 22:15:00,SELL,5681.063,5674.421857,0.5,5688.364786,2.433929,-0.19,3.0,0.03,WIN,CHANDELIER,-0.16,4.73,-6.23,-6.2
912,2026-03-09 22:20:00,2026-03-09 22:40:00,SELL,5671.535,5675.928071,1.0,5679.654071,2.706357,-0.31,5.0,-0.02,LOSS,CHANDELIER,0.07,1.38,-6.2,-6.22
913,2026-03-09 22:45:00,2026-03-09 23:15:00,SELL,5669.647,5679.514429,1.0,5679.514429,3.289143,-0.31,5.0,-0.05,LOSS,SL,0.17,0.0,-6.22,-6.28
914,2026-03-09 23:20:00,2026-03-10 00:00:00,SELL,5676.297,5676.124893,0.5,5686.330071,3.344357,-0.19,3.0,0.02,WIN,CHANDELIER,-0.1,2.55,-6.28,-6.26
915,2026-03-10 09:00:00,2026-03-10 09:35:00,SELL,5622.026,5631.153929,1.0,5631.153929,3.042643,-0.31,5.0,-0.05,LOSS,SL,0.16,0.0,-6.26,-6.31
916,2026-03-10 09:40:00,2026-03-10 10:00:00,SELL,5633.952,5639.296714,1.0,5639.296714,1.781571,-0.32,5.0,-0.03,LOSS,SL,0.09,0.0,-6.31,-6.34
917,2026-03-10 10:05:00,2026-03-10 10:15:00,SELL,5642.431,5640.972464,0.5,5647.830357,1.799786,-0.19,3.0,0.01,WIN,CHANDELIER,-0.07,3.31,-6.34,-6.32
918,2026-03-10 10:25:00,2026-03-10 11:00:00,SELL,5622.295,5619.95825,0.5,5631.6145,3.1065,-0.32,5.0,0.02,WIN,CHANDELIER,-0.07,3.25,-6.32,-6.3
919,2026-03-10 11:35:00,2026-03-10 12:10:00,SELL,5613.175,5619.512,1.0,5623.759,3.528,-0.5,8.0,-0.03,LOSS,CHANDELIER,0.07,1.2,-6.3,-6.33
920,2026-03-10 12:15:00,2026-03-10 12:45:00,SELL,5621.508,5630.708357,1.0,5630.708357,3.066786,-0.32,5.0,-0.05,LOSS,SL,0.16,0.0,-6.33,-6.38
921,2026-03-11 00:00:00,2026-03-11 00:20:00,SELL,5632.3,5638.678,1.0,5638.678,2.126,-0.19,3.0,-0.03,LOSS,SL,0.18,0.0,-6.38,-6.42
922,2026-03-11 00:25:00,2026-03-11 00:30:00,SELL,5640.566,5628.285857,0.5,5645.595286,1.676429,-0.19,3.0,0.04,WIN,CHANDELIER,-0.22,9.33,-6.42,-6.37
923,2026-03-11 00:35:00,2026-03-11 01:05:00,SELL,5619.955,5629.398357,1.0,5629.398357,3.147786,-0.32,5.0,-0.05,LOSS,SL,0.16,0.0,-6.37,-6.42
924,2026-03-11 22:05:00,2026-03-11 22:20:00,SELL,5628.946,5631.997429,1.0,5636.209429,2.421143,-0.32,5.0,-0.02,LOSS,CHANDELIER,0.05,1.74,-6.42,-6.44
925,2026-03-11 22:25:00,2026-03-11 22:35:00,SELL,5626.524,5624.119286,0.5,5634.125143,2.533714,-0.19,3.0,0.02,WIN,CHANDELIER,-0.1,3.45,-6.44,-6.42
926,2026-03-11 22:40:00,2026-03-11 23:10:00,SELL,5620.983,5630.599286,1.0,5630.599286,3.205429,-0.32,5.0,-0.05,LOSS,SL,0.16,0.0,-6.42,-6.47
927,2026-03-12 00:00:00,2026-03-12 00:20:00,SELL,5641.884,5647.674429,1.0,5647.674429,1.930143,-0.32,5.0,-0.03,LOSS,SL,0.1,0.0,-6.47,-6.5
928,2026-03-12 04:30:00,2026-03-12 04:55:00,SELL,5636.653,5642.361071,1.0,5644.916071,2.754357,-0.2,3.0,-0.03,LOSS,CHANDELIER,0.16,0.93,-6.5,-6.53
929,2026-03-12 05:00:00,2026-03-12 05:25:00,SELL,5633.913,5641.032,1.0,5641.032,2.373,-0.2,3.0,-0.04,LOSS,SL,0.19,0.0,-6.53,-6.57
930,2026-03-12 05:30:00,2026-03-12 05:40:00,SELL,5643.994,5642.659929,0.5,5651.126714,2.377571,-0.2,3.0,0.02,WIN,CHANDELIER,-0.08,3.06,-6.57,-6.56
931,2026-03-12 05:45:00,2026-03-12 06:15:00,SELL,5639.424,5648.2275,1.0,5648.2275,2.9345,-0.33,5.0,-0.05,LOSS,SL,0.14,0.0,-6.56,-6.6
