trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
143,2026-02-03 17:10:00,2026-02-03 17:20:00,BUY,28465.7733,28366.5447,14.94,28366.5447,99.2286,5.21,3.0,-5.21,LOSS,SL,-1.0,0.25,173.64,168.43
144,2026-02-04 22:40:00,2026-02-04 22:50:00,SELL,27432.9576,27540.6565,12.87,27540.6565,107.6989,5.05,3.0,-5.05,LOSS,SL,-1.0,0.0,168.43,163.38
145,2026-02-05 00:30:00,2026-02-05 02:00:00,SELL,27459.8289,27555.0683,14.13,27555.0683,95.2394,4.9,3.0,-4.9,LOSS,SL,-1.0,1.76,163.38,158.48
146,2026-02-05 02:10:00,2026-02-05 02:15:00,SELL,27411.224,27505.2601,13.86,27505.2601,94.0361,4.75,3.0,-4.75,LOSS,SL,-1.0,0.0,158.48,153.73
147,2026-02-05 18:35:00,2026-02-05 18:45:00,SELL,26504.4295,26601.618,12.58,26601.618,97.1885,4.61,3.0,-4.61,LOSS,SL,-1.0,0.42,153.73,149.11
148,2026-02-05 21:55:00,2026-02-05 22:25:00,SELL,26448.8859,26549.1635,11.8,26549.1635,100.2776,4.47,3.0,-4.47,LOSS,SL,-1.0,0.35,149.11,144.64
149,2026-02-07 22:50:00,2026-02-08 00:15:00,SELL,26222.3772,26309.5962,13.05,26309.5962,87.219,4.34,3.0,-4.34,LOSS,SL,-1.0,1.83,144.64,140.3
150,2026-02-08 00:25:00,2026-02-08 00:40:00,SELL,26128.8705,26220.0824,12.06,26220.0824,91.2119,4.21,3.0,-4.21,LOSS,SL,-1.0,1.24,140.3,136.09
151,2026-02-08 00:45:00,2026-02-08 00:50:00,SELL,26103.606,26204.6727,10.54,26204.6727,101.0667,4.08,3.0,-4.08,LOSS,SL,-1.0,0.0,136.09,132.01
152,2026-02-08 06:20:00,2026-02-08 06:50:00,SELL,25510.2005,25595.8665,11.79,25595.8665,85.666,3.96,3.0,-3.96,LOSS,SL,-1.0,0.74,132.01,128.05
153,2026-02-10 16:15:00,2026-02-10 16:35:00,SELL,26047.0872,26131.7759,11.81,26131.7759,84.6887,3.84,3.0,-3.84,LOSS,SL,-1.0,1.38,128.05,124.21
154,2026-02-10 16:40:00,2026-02-10 17:20:00,SELL,25982.9476,26082.1995,9.75,26082.1995,99.2519,3.73,3.0,-3.72,LOSS,SL,-1.0,1.48,124.21,120.48
155,2026-02-13 11:55:00,2026-02-13 12:05:00,SELL,25867.3879,25959.7627,10.12,25959.7627,92.3748,3.61,3.0,-3.61,LOSS,SL,-1.0,0.21,120.48,116.87
156,2026-02-13 20:40:00,2026-02-13 20:45:00,BUY,26896.6296,26814.6799,11.51,26814.6799,81.9497,3.51,3.0,-3.51,LOSS,SL,-1.0,0.0,116.87,113.36
157,2026-02-16 07:30:00,2026-02-16 08:55:00,BUY,27502.4977,27888.6819,5.59,27418.8522,83.6455,3.4,3.0,11.25,WIN,CHANDELIER,3.31,6.62,113.36,124.61
158,2026-02-16 12:30:00,2026-02-16 13:20:00,BUY,27990.7687,27898.3852,18.88,27898.3852,92.3835,6.23,5.0,-6.23,LOSS,SL,-1.0,1.59,124.61,118.38
159,2026-02-17 05:05:00,2026-02-17 05:10:00,BUY,27918.8455,27828.1404,18.22,27828.1404,90.7051,5.92,5.0,-5.92,LOSS,SL,-1.0,0.0,118.38,112.46
160,2026-02-17 20:00:00,2026-02-17 20:10:00,BUY,28883.1417,28773.3976,8.88,28773.3976,109.7441,3.37,3.0,-3.37,LOSS,SL,-1.0,0.83,112.46,109.09
161,2026-02-18 01:10:00,2026-02-18 01:20:00,BUY,28627.9454,28547.2207,11.61,28547.2207,80.7247,3.27,3.0,-3.27,LOSS,SL,-1.0,0.16,109.09,105.81
162,2026-02-19 01:30:00,2026-02-19 03:00:00,BUY,30430.0262,30340.5689,10.8,30340.5689,89.4573,3.17,3.0,-3.17,LOSS,SL,-1.0,1.53,105.81,102.64
163,2026-02-19 07:45:00,2026-02-19 07:55:00,BUY,30539.172,30430.7049,8.67,30430.7049,108.4671,3.08,3.0,-3.08,LOSS,SL,-1.0,0.06,102.64,99.56
164,2026-02-20 13:55:00,2026-02-20 15:40:00,BUY,33662.9758,34037.3596,4.57,33552.9604,110.0154,2.99,3.0,8.07,WIN,CHANDELIER,2.7,5.4,99.56,107.63
165,2026-02-21 05:10:00,2026-02-21 05:20:00,BUY,34773.0829,34651.3363,15.37,34651.3363,121.7466,5.38,5.0,-5.38,LOSS,SL,-1.0,0.03,107.63,102.25
166,2026-02-23 05:30:00,2026-02-23 06:45:00,SELL,33495.8111,33512.538,7.195,33614.7835,118.9724,5.11,5.0,4.75,WIN,CHANDELIER,0.93,2.36,102.25,107.0
167,2026-02-26 06:10:00,2026-02-26 08:00:00,BUY,35934.2537,36363.4719,7.43,35804.897,129.3567,5.35,5.0,14.22,WIN,CHANDELIER,2.66,5.32,107.0,121.22
168,2026-02-26 16:40:00,2026-02-26 17:00:00,BUY,37437.1869,37320.6181,31.15,37320.6181,116.5688,9.7,8.0,-9.7,LOSS,SL,-1.0,0.29,121.22,111.53
169,2026-02-27 21:35:00,2026-02-27 23:15:00,BUY,37060.2382,37130.551,8.99,36945.2835,114.9547,5.58,5.0,7.28,WIN,CHANDELIER,1.31,3.11,111.53,118.81
170,2026-02-28 12:15:00,2026-02-28 12:30:00,SELL,35719.0533,35843.1475,17.1,35843.1475,124.0942,5.94,5.0,-5.94,LOSS,SL,-1.0,0.02,118.81,112.87
171,2026-03-02 11:55:00,2026-03-02 12:45:00,SELL,33851.3349,33796.425,8.49,33963.8221,112.4872,5.64,5.0,7.02,WIN,CHANDELIER,1.24,2.99,112.87,119.89
172,2026-03-03 19:20:00,2026-03-03 19:50:00,BUY,35868.4524,35743.2022,17.17,35743.2022,125.2502,5.99,5.0,-6.0,LOSS,SL,-1.0,0.9,119.89,113.89
173,2026-03-04 22:40:00,2026-03-04 23:00:00,SELL,34519.0563,34627.6556,18.1,34627.6556,108.5993,5.69,5.0,-5.69,LOSS,SL,-1.0,0.84,113.89,108.2
174,2026-03-05 06:05:00,2026-03-05 08:00:00,SELL,34163.2239,33202.343,5.46,34264.817,101.5931,3.25,3.0,18.6,WIN,CHANDELIER,5.73,11.46,108.2,126.8
175,2026-03-05 12:10:00,2026-03-05 12:20:00,SELL,32267.9328,32383.9511,17.63,32383.9511,116.0183,6.34,5.0,-6.34,LOSS,SL,-1.0,0.3,126.8,120.46
176,2026-03-07 07:05:00,2026-03-07 07:30:00,SELL,33053.2323,33185.7792,15.02,33185.7792,132.5469,6.02,5.0,-6.02,LOSS,SL,-1.0,0.44,120.46,114.44
177,2026-03-07 17:15:00,2026-03-07 17:20:00,BUY,33970.2662,33854.8275,10.1,33854.8275,115.4387,3.43,3.0,-3.43,LOSS,SL,-1.0,0.0,114.44,111.01
178,2026-03-07 19:30:00,2026-03-07 19:45:00,BUY,33835.4771,33726.7822,10.37,33726.7822,108.6949,3.33,3.0,-3.33,LOSS,SL,-1.0,0.42,111.01,107.68
179,2026-03-08 10:10:00,2026-03-08 10:50:00,SELL,32360.9745,32493.5801,7.88,32493.5801,132.6056,3.23,3.0,-3.23,LOSS,SL,-1.0,0.94,107.68,104.45
180,2026-03-10 00:50:00,2026-03-10 02:15:00,BUY,34155.8029,34240.3399,4.775,34043.7758,112.0271,3.13,3.0,4.31,WIN,CHANDELIER,1.38,3.25,104.45,108.76
181,2026-03-12 21:00:00,2026-03-12 21:05:00,SELL,33887.4005,34017.2159,14.2,34017.2159,129.8153,5.44,5.0,-5.44,LOSS,SL,-1.0,0.0,108.76,103.32
182,2026-03-13 07:10:00,2026-03-13 09:50:00,BUY,34758.983,34885.2464,6.71,34625.1529,133.8301,5.17,5.0,7.6,WIN,CHANDELIER,1.47,3.44,103.32,110.93
183,2026-03-13 21:35:00,2026-03-13 22:50:00,BUY,35876.1643,35918.4246,7.8,35748.5948,127.5695,5.55,5.0,6.47,WIN,CHANDELIER,1.17,2.83,110.93,117.39
184,2026-03-13 23:00:00,2026-03-13 23:25:00,BUY,36051.5811,35927.6356,27.32,35927.6356,123.9455,9.39,8.0,-9.39,LOSS,SL,-1.0,0.38,117.39,108.0
185,2026-03-14 17:55:00,2026-03-14 18:00:00,BUY,36803.5543,36698.8364,18.98,36698.8364,104.7179,5.4,5.0,-5.4,LOSS,SL,-1.0,0.0,108.0,102.6
186,2026-03-15 22:45:00,2026-03-15 23:15:00,BUY,37013.937,36909.5388,10.91,36909.5388,104.3982,3.08,3.0,-3.08,LOSS,SL,-1.0,1.58,102.6,99.52
187,2026-03-16 04:20:00,2026-03-16 04:30:00,BUY,37220.8594,37097.21,8.99,37097.21,123.6494,2.99,3.0,-2.99,LOSS,SL,-1.0,0.39,99.52,96.53
188,2026-03-16 13:40:00,2026-03-16 13:55:00,BUY,37089.4445,36934.2553,6.92,36934.2553,155.1892,2.9,3.0,-2.9,LOSS,SL,-1.0,0.69,96.53,93.64
189,2026-03-16 14:35:00,2026-03-16 15:25:00,BUY,37171.095,37210.1784,4.23,37047.7155,123.3795,2.81,3.0,3.25,WIN,CHANDELIER,1.16,2.82,93.64,96.89
190,2026-03-18 06:55:00,2026-03-18 07:10:00,BUY,38611.5104,38466.6439,12.91,38466.6439,144.8665,4.84,5.0,-4.84,LOSS,SL,-1.0,0.05,96.89,92.05
191,2026-03-19 12:20:00,2026-03-19 12:25:00,SELL,35516.2308,35634.6747,13.8,35634.6747,118.4439,4.6,5.0,-4.6,LOSS,SL,-1.0,0.0,92.05,87.45
192,2026-03-21 12:55:00,2026-03-21 13:05:00,SELL,36600.8396,36732.0231,7.32,36732.0231,131.1835,2.62,3.0,-2.62,LOSS,SL,-1.0,0.17,87.45,84.82
193,2026-03-21 23:05:00,2026-03-21 23:15:00,SELL,35979.5695,36079.1742,9.19,36079.1742,99.6047,2.54,3.0,-2.54,LOSS,SL,-1.0,0.04,84.82,82.28
194,2026-03-22 10:10:00,2026-03-22 10:20:00,SELL,34141.5039,34259.6088,7.14,34259.6088,118.1049,2.47,3.0,-2.47,LOSS,SL,-1.0,0.0,82.28,79.81
195,2026-03-23 06:55:00,2026-03-23 09:05:00,SELL,32391.5578,32236.14,2.99,32521.275,129.7172,2.39,3.0,3.83,WIN,CHANDELIER,1.6,3.7,79.81,83.64
196,2026-03-24 01:50:00,2026-03-24 02:15:00,SELL,31861.6225,31971.7761,12.1,31971.7761,110.1536,4.18,5.0,-4.18,LOSS,SL,-1.0,0.36,83.64,79.45
197,2026-03-24 22:35:00,2026-03-24 23:15:00,BUY,33828.6089,33801.3845,6.005,33716.6972,111.9117,3.97,5.0,3.49,WIN,CHANDELIER,0.88,2.26,79.45,82.94
198,2026-03-26 18:15:00,2026-03-26 18:30:00,BUY,33648.2517,33535.1857,12.34,33535.1857,113.066,4.15,5.0,-4.15,LOSS,SL,-1.0,0.79,82.94,78.8
199,2026-03-27 01:45:00,2026-03-27 02:30:00,BUY,34082.9132,34060.1772,5.71,33965.3312,117.582,3.94,5.0,3.56,WIN,CHANDELIER,0.9,2.31,78.8,82.36
200,2026-03-27 06:05:00,2026-03-27 06:55:00,BUY,34685.8343,34570.6582,12.4,34570.6582,115.1761,4.12,5.0,-4.12,LOSS,SL,-1.0,0.92,82.36,78.24
201,2026-03-27 08:20:00,2026-03-27 09:20:00,BUY,34606.2704,34872.701,6.385,34500.2262,106.0442,3.91,5.0,8.83,WIN,CHANDELIER,2.26,4.51,78.24,87.07
202,2026-03-29 03:55:00,2026-03-29 04:00:00,BUY,35397.6841,35261.8462,11.34,35261.8462,135.8379,4.35,5.0,-4.35,LOSS,SL,-1.0,0.0,87.07,82.72
203,2026-03-29 04:05:00,2026-03-29 05:15:00,BUY,35383.2066,35476.4931,5.42,35248.1859,135.0207,4.14,5.0,5.57,WIN,CHANDELIER,1.35,3.19,82.72,88.28
204,2026-03-30 05:10:00,2026-03-30 05:55:00,SELL,34021.7118,34132.0456,13.61,34132.0456,110.3338,4.41,5.0,-4.41,LOSS,SL,-1.0,1.53,88.28,83.87
205,2026-03-30 06:15:00,2026-03-30 06:45:00,SELL,34008.6549,34126.3213,12.12,34126.3213,117.6664,4.19,5.0,-4.19,LOSS,SL,-1.0,0.85,83.87,79.67
206,2026-03-30 13:45:00,2026-03-30 14:15:00,SELL,33375.3056,33479.2745,7.67,33479.2745,103.9689,2.39,3.0,-2.39,LOSS,SL,-1.0,0.52,79.67,77.29
207,2026-03-30 22:00:00,2026-03-30 22:50:00,SELL,33459.2167,33577.3484,6.57,33577.3484,118.1317,2.32,3.0,-2.32,LOSS,SL,-1.0,1.87,77.29,74.97
208,2026-03-31 03:15:00,2026-03-31 03:30:00,SELL,33384.2695,33501.6068,6.4,33501.6068,117.3373,2.25,3.0,-2.25,LOSS,SL,-1.0,0.3,74.97,72.72
209,2026-03-31 05:35:00,2026-03-31 08:35:00,SELL,33308.5655,32793.6699,2.95,33431.6935,123.1281,2.18,3.0,6.74,WIN,CHANDELIER,3.09,6.18,72.72,79.46
210,2026-03-31 12:45:00,2026-03-31 13:20:00,SELL,32536.1914,32649.4872,11.41,32649.4872,113.2958,3.97,5.0,-3.97,LOSS,SL,-1.0,1.36,79.46,75.48
211,2026-04-01 12:30:00,2026-04-01 13:25:00,SELL,32298.1022,32214.4716,5.55,32407.967,109.8648,3.77,5.0,5.21,WIN,CHANDELIER,1.38,3.26,75.48,80.7
212,2026-04-01 14:40:00,2026-04-01 14:45:00,SELL,32167.7601,32272.4925,12.39,32272.4925,104.7324,4.03,5.0,-4.03,LOSS,SL,-1.0,0.0,80.7,76.66
213,2026-04-01 16:45:00,2026-04-01 17:05:00,SELL,32111.1482,32232.8953,10.11,32232.8953,121.7471,3.83,5.0,-3.83,LOSS,SL,-1.0,0.76,76.66,72.83
214,2026-04-01 17:15:00,2026-04-01 17:35:00,SELL,32204.9836,32326.2497,5.8,32326.2497,121.2661,2.18,3.0,-2.18,LOSS,SL,-1.0,0.41,72.83,70.65
215,2026-04-02 12:50:00,2026-04-02 14:55:00,BUY,34420.7125,34936.1436,2.845,34292.503,128.2095,2.12,3.0,6.38,WIN,CHANDELIER,3.01,6.02,70.65,77.03
216,2026-04-02 17:45:00,2026-04-02 17:55:00,BUY,34881.856,34751.2349,10.28,34751.2349,130.6211,3.85,5.0,-3.85,LOSS,SL,-1.0,0.34,77.03,73.18
217,2026-04-03 05:40:00,2026-04-03 06:20:00,BUY,34704.3623,34592.8401,11.39,34592.8401,111.5222,3.66,5.0,-3.66,LOSS,SL,-1.0,1.43,73.18,69.52
218,2026-04-04 05:30:00,2026-04-04 05:40:00,BUY,34347.7992,34233.7138,6.28,34233.7138,114.0854,2.09,3.0,-2.09,LOSS,SL,-1.0,0.71,69.52,67.43
219,2026-04-04 06:25:00,2026-04-04 06:45:00,BUY,34422.0622,34303.4153,5.87,34303.4153,118.6469,2.02,3.0,-2.02,LOSS,SL,-1.0,0.86,67.43,65.41
220,2026-04-04 07:10:00,2026-04-04 07:20:00,BUY,34419.4463,34299.6979,5.64,34299.6979,119.7484,1.96,3.0,-1.96,LOSS,SL,-1.0,0.4,65.41,63.44
221,2026-04-04 12:45:00,2026-04-04 13:20:00,SELL,33799.9133,33842.9261,2.5,33928.4937,128.5804,1.9,3.0,1.58,WIN,CHANDELIER,0.83,2.17,63.44,65.03
222,2026-04-05 14:30:00,2026-04-05 14:45:00,SELL,32758.883,32880.5638,8.75,32880.5638,121.6808,3.25,5.0,-3.25,LOSS,SL,-1.0,0.23,65.03,61.78
223,2026-04-07 18:50:00,2026-04-07 19:35:00,SELL,32964.5097,33080.3673,8.79,33080.3673,115.8576,3.09,5.0,-3.09,LOSS,SL,-1.0,1.62,61.78,58.69
224,2026-04-08 06:20:00,2026-04-08 07:40:00,SELL,32911.2176,32648.5605,2.325,33035.7594,124.5418,1.76,3.0,3.62,WIN,CHANDELIER,2.05,4.11,58.69,62.3
225,2026-04-08 10:45:00,2026-04-08 10:50:00,SELL,32153.4147,32269.9858,8.59,32269.9858,116.5711,3.12,5.0,-3.11,LOSS,SL,-1.0,0.0,62.3,59.19
226,2026-04-09 00:10:00,2026-04-09 01:05:00,SELL,30701.0656,30566.8677,4.365,30805.1906,104.125,2.96,5.0,4.87,WIN,CHANDELIER,1.65,3.79,59.19,64.06
227,2026-04-10 01:45:00,2026-04-10 02:05:00,BUY,32986.9434,32873.7299,9.33,32873.7299,113.2135,3.2,5.0,-3.2,LOSS,SL,-1.0,0.86,64.06,60.86
228,2026-04-10 04:20:00,2026-04-10 04:45:00,BUY,32878.4458,32765.0227,8.82,32765.0227,113.4231,3.04,5.0,-3.04,LOSS,SL,-1.0,0.69,60.86,57.81
229,2026-04-14 11:15:00,2026-04-14 12:50:00,SELL,32978.2343,32614.4537,2.645,33086.3707,108.1364,1.73,3.0,4.65,WIN,CHANDELIER,2.68,5.36,57.81,62.47
230,2026-04-15 04:00:00,2026-04-15 05:35:00,SELL,31764.8945,31700.9977,4.185,31883.4543,118.5598,3.12,5.0,3.97,WIN,CHANDELIER,1.27,3.04,62.47,66.43
231,2026-04-15 19:10:00,2026-04-15 19:20:00,SELL,31994.7974,32111.8491,14.53,32111.8491,117.0517,5.31,8.0,-5.32,LOSS,SL,-1.0,0.52,66.43,61.12
232,2026-04-16 08:30:00,2026-04-16 08:35:00,BUY,34223.8856,34096.4959,8.21,34096.4959,127.3897,3.06,5.0,-3.06,LOSS,SL,-1.0,0.0,61.12,58.06
233,2026-04-16 09:00:00,2026-04-16 10:45:00,BUY,34284.2793,34332.6718,2.38,34158.9339,125.3454,1.74,3.0,2.08,WIN,CHANDELIER,1.19,2.89,58.06,60.14
234,2026-04-17 01:50:00,2026-04-17 03:05:00,BUY,34901.9722,35201.1056,3.89,34767.1135,134.8587,3.01,5.0,6.34,WIN,CHANDELIER,2.11,4.22,60.14,66.48
235,2026-04-17 20:30:00,2026-04-17 20:40:00,SELL,33310.2838,33437.7827,13.89,33437.7827,127.4989,5.32,8.0,-5.32,LOSS,SL,-1.0,0.0,66.48,61.16
236,2026-04-19 02:20:00,2026-04-19 04:05:00,BUY,34366.1779,34719.1574,5.125,34263.6804,102.4975,3.06,5.0,8.32,WIN,CHANDELIER,2.72,5.44,61.16,69.48
237,2026-04-19 04:50:00,2026-04-19 06:10:00,BUY,34772.4164,35096.5855,4.3,34632.0256,140.3908,3.47,5.0,7.48,WIN,CHANDELIER,2.15,4.31,69.48,76.96
238,2026-04-19 12:40:00,2026-04-19 13:00:00,BUY,35428.6553,35301.0446,17.09,35301.0446,127.6106,6.16,8.0,-6.16,LOSS,SL,-1.0,0.22,76.96,70.81
239,2026-04-20 11:30:00,2026-04-20 11:40:00,SELL,34015.5415,34150.5881,8.92,34150.5881,135.0466,3.54,5.0,-3.54,LOSS,SL,-1.0,0.06,70.81,67.27
240,2026-04-21 18:10:00,2026-04-21 18:35:00,SELL,32807.5381,32929.5169,5.43,32929.5169,121.9789,2.02,3.0,-2.02,LOSS,SL,-1.0,0.68,67.27,65.25
241,2026-04-22 04:45:00,2026-04-22 05:00:00,SELL,32668.4363,32782.9428,5.58,32782.9428,114.5065,1.96,3.0,-1.96,LOSS,SL,-1.0,0.2,65.25,63.29
242,2026-04-22 05:10:00,2026-04-22 05:30:00,SELL,32656.7289,32773.3203,5.32,32773.3203,116.5914,1.9,3.0,-1.9,LOSS,SL,-1.0,0.52,63.29,61.39
