trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
151,2025-10-04 04:50:00,2025-10-04 05:25:00,BUY,3062.406,3035.369071,2.0,3030.208071,10.732643,0.63,5.0,-0.53,LOSS,CHANDELIER,-0.84,0.48,12.6,12.07
152,2025-10-05 00:00:00,2025-10-05 01:15:00,BUY,3040.31,3039.025143,0.82,3003.112571,12.399143,0.6,5.0,0.19,WIN,CHANDELIER,0.32,2.4,12.07,12.26
153,2025-10-05 01:20:00,2025-10-05 03:00:00,BUY,3027.713,3012.526214,1.74,2992.148214,11.854929,0.61,5.0,-0.26,LOSS,CHANDELIER,-0.43,1.72,12.26,11.99
154,2025-10-05 03:05:00,2025-10-05 03:55:00,BUY,3043.426,3017.410214,1.8,3009.652214,11.257929,0.6,5.0,-0.46,LOSS,CHANDELIER,-0.77,0.69,11.99,11.53
155,2025-10-05 04:00:00,2025-10-05 05:00:00,BUY,3008.453,2976.333071,1.08,2976.333071,10.706643,0.35,3.0,-0.35,LOSS,SL,-1.0,0.0,11.53,11.19
156,2025-10-05 06:15:00,2025-10-05 06:45:00,BUY,2928.354,2925.326643,0.645,2903.021571,8.444143,0.34,3.0,0.09,WIN,CHANDELIER,0.27,2.14,11.19,11.28
157,2025-10-05 06:50:00,2025-10-05 07:30:00,BUY,2937.071,2977.062714,0.88,2905.630571,10.480143,0.56,5.0,0.55,WIN,CHANDELIER,0.97,5.82,11.28,11.83
158,2025-10-06 00:45:00,2025-10-06 01:15:00,BUY,3240.978,3214.7435,3.19,3208.9485,10.6765,0.95,8.0,-0.77,LOSS,CHANDELIER,-0.82,0.54,11.83,11.05
159,2025-10-06 01:20:00,2025-10-06 01:55:00,BUY,3248.439,3229.873929,1.78,3214.864929,11.191357,0.55,5.0,-0.31,LOSS,CHANDELIER,-0.55,1.34,11.05,10.75
160,2025-10-06 02:00:00,2025-10-06 02:25:00,BUY,3217.193,3186.5555,1.13,3186.5555,10.2125,0.32,3.0,-0.32,LOSS,SL,-1.0,0.0,10.75,10.42
161,2025-10-06 02:30:00,2025-10-06 03:20:00,BUY,3187.896,3213.257143,0.63,3161.439214,8.818929,0.31,3.0,0.25,WIN,CHANDELIER,0.82,4.88,10.42,10.68
162,2025-10-06 03:25:00,2025-10-06 04:35:00,BUY,3219.474,3251.983429,0.805,3183.804643,11.889786,0.53,5.0,0.42,WIN,CHANDELIER,0.79,4.73,10.68,11.1
163,2025-10-06 05:50:00,2025-10-06 06:00:00,BUY,3343.806,3349.766536,1.205,3302.754643,13.683786,0.89,8.0,0.36,WIN,CHANDELIER,0.41,2.94,11.1,11.46
164,2025-10-07 00:00:00,2025-10-07 00:35:00,BUY,3509.762,3513.545036,1.85,3480.731643,9.676786,0.92,8.0,0.37,WIN,CHANDELIER,0.4,2.89,11.46,11.83
165,2025-10-07 00:45:00,2025-10-07 01:35:00,BUY,3502.78,3513.262429,1.6,3468.275714,11.501429,0.95,8.0,0.46,WIN,CHANDELIER,0.48,3.41,11.83,12.29
166,2025-10-07 01:40:00,2025-10-07 01:50:00,BUY,3505.361,3503.15025,1.62,3469.8665,11.8315,0.98,8.0,0.3,WIN,CHANDELIER,0.3,2.31,12.29,12.58
167,2025-10-07 01:55:00,2025-10-07 04:25:00,BUY,3534.559,3529.930464,1.395,3492.108357,14.150214,1.01,8.0,0.28,WIN,CHANDELIER,0.28,2.17,12.58,12.86
168,2025-10-07 04:30:00,2025-10-07 05:20:00,BUY,3516.978,3543.233143,1.76,3482.656714,11.440429,1.03,8.0,0.74,WIN,CHANDELIER,0.72,4.29,12.86,13.6
169,2025-10-07 05:25:00,2025-10-07 05:45:00,BUY,3589.153,3574.797571,3.13,3547.557571,13.865143,1.09,8.0,-0.38,LOSS,CHANDELIER,-0.35,1.96,13.6,13.23
170,2025-10-08 00:05:00,2025-10-08 02:30:00,BUY,3578.17,3552.768071,2.24,3542.918071,11.750643,0.66,5.0,-0.48,LOSS,CHANDELIER,-0.72,0.84,13.23,12.75
171,2025-10-08 02:35:00,2025-10-08 02:55:00,BUY,3554.6,3610.791571,0.705,3522.494857,10.701714,0.38,3.0,0.46,WIN,CHANDELIER,1.21,7.25,12.75,13.21
172,2025-10-08 03:00:00,2025-10-08 03:05:00,BUY,3625.618,3623.908607,0.985,3585.137929,13.493357,0.66,5.0,0.21,WIN,CHANDELIER,0.31,2.37,13.21,13.42
173,2025-10-08 10:10:00,2025-10-08 11:05:00,BUY,3684.436,3645.006143,3.34,3645.006143,13.143286,1.07,8.0,-1.07,LOSS,SL,-1.0,0.03,13.42,12.34
174,2025-10-08 11:10:00,2025-10-08 11:45:00,BUY,3636.142,3645.040357,1.195,3604.870429,10.423857,0.62,5.0,0.29,WIN,CHANDELIER,0.48,3.35,12.34,12.64
175,2025-10-08 11:50:00,2025-10-08 12:40:00,BUY,3627.629,3599.912714,2.27,3593.922714,11.235429,0.63,5.0,-0.52,LOSS,CHANDELIER,-0.82,0.53,12.64,12.12
176,2025-10-09 00:00:00,2025-10-09 00:20:00,BUY,3586.875,3598.496107,1.05,3552.403929,11.490357,0.61,5.0,0.3,WIN,CHANDELIER,0.5,3.51,12.12,12.42
177,2025-10-09 00:25:00,2025-10-09 01:10:00,BUY,3629.389,3600.313286,1.82,3588.128286,13.753571,0.62,5.0,-0.44,LOSS,CHANDELIER,-0.7,0.89,12.42,11.98
178,2025-10-09 04:10:00,2025-10-09 04:55:00,BUY,3602.169,3578.215786,2.05,3567.053786,11.705071,0.6,5.0,-0.41,LOSS,CHANDELIER,-0.68,0.95,11.98,11.57
179,2025-10-09 05:10:00,2025-10-09 05:30:00,BUY,3585.815,3558.314071,1.26,3552.744071,11.023643,0.35,3.0,-0.29,LOSS,CHANDELIER,-0.83,0.51,11.57,11.28
180,2025-10-09 05:35:00,2025-10-09 06:55:00,BUY,3606.166,3646.544,0.5,3565.348,13.606,0.34,3.0,0.28,WIN,CHANDELIER,0.83,4.97,11.28,11.57
181,2025-10-09 07:15:00,2025-10-09 09:05:00,BUY,3646.107,3663.243,0.755,3599.577,15.51,0.58,5.0,0.3,WIN,CHANDELIER,0.52,3.6,11.57,11.87
182,2025-10-10 00:00:00,2025-10-10 00:50:00,BUY,3785.946,3753.011429,2.58,3739.464429,15.493857,0.95,8.0,-0.67,LOSS,CHANDELIER,-0.71,0.87,11.87,11.19
183,2025-10-10 00:55:00,2025-10-10 01:40:00,BUY,3767.559,3776.482179,1.02,3733.191214,11.455929,0.56,5.0,0.26,WIN,CHANDELIER,0.46,3.28,11.19,11.45
184,2025-10-10 01:45:00,2025-10-10 01:50:00,BUY,3774.726,3773.141679,0.895,3734.403214,13.440929,0.57,5.0,0.18,WIN,CHANDELIER,0.31,2.38,11.45,11.63
185,2025-10-10 01:55:00,2025-10-10 02:35:00,BUY,3795.266,3809.964143,1.295,3749.872571,15.131143,0.93,8.0,0.46,WIN,CHANDELIER,0.49,3.47,11.63,12.09
186,2025-10-10 03:55:00,2025-10-10 05:25:00,BUY,3886.426,3880.342714,1.29,3837.946857,16.159714,0.97,8.0,0.26,WIN,CHANDELIER,0.27,2.12,12.09,12.35
187,2025-10-10 05:30:00,2025-10-10 06:20:00,BUY,3865.967,3861.655071,1.755,3829.662286,12.101571,0.99,8.0,0.27,WIN,CHANDELIER,0.27,2.14,12.35,12.62
188,2025-10-11 00:00:00,2025-10-11 00:35:00,BUY,3913.468,3876.245571,3.32,3873.768571,13.233143,1.01,8.0,-0.95,LOSS,CHANDELIER,-0.94,0.19,12.62,11.68
189,2025-10-11 00:40:00,2025-10-11 01:05:00,BUY,3865.689,3825.537643,1.87,3825.537643,13.383786,0.58,5.0,-0.58,LOSS,SL,-1.0,0.0,11.68,11.09
190,2025-10-11 01:10:00,2025-10-11 01:35:00,BUY,3822.32,3860.437429,0.73,3793.258143,9.687286,0.33,3.0,0.33,WIN,CHANDELIER,0.99,5.93,11.09,11.42
191,2025-10-11 01:40:00,2025-10-11 02:05:00,BUY,3885.111,3844.141071,1.81,3844.141071,13.656643,0.57,5.0,-0.57,LOSS,SL,-1.0,0.0,11.42,10.85
192,2025-10-11 02:10:00,2025-10-11 02:55:00,BUY,3838.526,3807.388786,1.62,3795.793786,14.244071,0.54,5.0,-0.39,LOSS,CHANDELIER,-0.73,0.81,10.85,10.46
193,2025-10-11 03:00:00,2025-10-11 03:45:00,BUY,3802.275,3780.6955,1.22,3769.6425,10.8775,0.31,3.0,-0.21,LOSS,CHANDELIER,-0.66,1.02,10.46,10.25
194,2025-10-12 00:40:00,2025-10-12 01:10:00,BUY,3841.58,3857.018536,0.5,3799.598643,13.993786,0.31,3.0,0.17,WIN,CHANDELIER,0.55,3.6,10.25,10.42
195,2025-10-12 01:15:00,2025-10-12 02:20:00,BUY,3878.635,3830.256143,1.39,3830.256143,16.126286,0.52,5.0,-0.52,LOSS,SL,-1.0,0.2,10.42,9.9
196,2025-10-12 02:25:00,2025-10-12 03:05:00,BUY,3817.119,3818.873679,0.875,3781.044214,12.024929,0.49,5.0,0.18,WIN,CHANDELIER,0.36,2.65,9.9,10.07
197,2025-10-12 06:05:00,2025-10-12 06:40:00,BUY,3851.493,3816.693929,1.4,3805.378929,15.371357,0.5,5.0,-0.38,LOSS,CHANDELIER,-0.75,0.74,10.07,9.69
198,2025-10-12 06:45:00,2025-10-12 06:55:00,BUY,3819.77,3857.039429,0.95,3787.228143,10.847286,0.48,5.0,0.44,WIN,CHANDELIER,0.91,5.44,9.69,10.13
199,2025-10-12 07:00:00,2025-10-12 08:30:00,BUY,3885.301,3865.985357,1.53,3842.286357,14.338214,0.51,5.0,-0.23,LOSS,CHANDELIER,-0.45,1.65,10.13,9.91
200,2025-10-13 01:15:00,2025-10-13 01:45:00,BUY,3760.334,3742.425071,1.55,3720.366071,13.322643,0.5,5.0,-0.22,LOSS,CHANDELIER,-0.45,1.66,9.91,9.69
201,2025-10-13 01:50:00,2025-10-13 03:25:00,BUY,3731.711,3718.557,1.0,3692.516,13.065,0.29,3.0,-0.11,LOSS,CHANDELIER,-0.36,1.99,9.69,9.58
202,2025-10-13 03:30:00,2025-10-13 03:50:00,BUY,3724.485,3739.517964,0.5,3688.241357,12.081214,0.29,3.0,0.16,WIN,CHANDELIER,0.55,3.74,9.58,9.74
203,2025-10-13 03:55:00,2025-10-13 05:45:00,BUY,3759.773,3804.671429,0.66,3713.513643,15.419786,0.49,5.0,0.4,WIN,CHANDELIER,0.82,4.91,9.74,10.14
204,2025-10-13 05:55:00,2025-10-13 06:35:00,BUY,3810.881,3826.522821,1.31,3771.586786,13.098071,0.81,8.0,0.43,WIN,CHANDELIER,0.53,3.69,10.14,10.57
205,2025-10-13 08:00:00,2025-10-13 08:35:00,BUY,3934.329,3890.644929,2.54,3890.644929,14.561357,0.85,8.0,-0.85,LOSS,SL,-1.0,0.0,10.57,9.72
206,2025-10-14 01:05:00,2025-10-14 01:45:00,BUY,4041.411,4013.512429,1.78,4004.541429,12.289857,0.49,5.0,-0.37,LOSS,CHANDELIER,-0.76,0.73,9.72,9.35
207,2025-10-14 01:50:00,2025-10-14 01:55:00,BUY,3994.619,3992.676071,0.54,3959.904286,11.571571,0.28,3.0,0.09,WIN,CHANDELIER,0.31,2.33,9.35,9.44
208,2025-10-14 02:00:00,2025-10-14 02:40:00,BUY,4007.036,3986.196429,1.65,3968.822429,12.737857,0.47,5.0,-0.26,LOSS,CHANDELIER,-0.55,1.36,9.44,9.18
209,2025-10-14 02:45:00,2025-10-14 02:50:00,BUY,3967.126,3976.825214,0.77,3927.781857,13.114714,0.46,5.0,0.21,WIN,CHANDELIER,0.46,3.24,9.18,9.39
210,2025-10-14 02:55:00,2025-10-14 03:30:00,BUY,4008.95,4025.592143,0.665,3961.666571,15.761143,0.47,5.0,0.24,WIN,CHANDELIER,0.51,3.56,9.39,9.63
211,2025-10-14 04:15:00,2025-10-14 06:20:00,BUY,4057.806,4113.514286,1.025,4007.001429,16.934857,0.77,8.0,0.68,WIN,CHANDELIER,0.88,5.29,9.63,10.31
212,2025-10-15 00:00:00,2025-10-15 01:05:00,BUY,3989.519,3949.337857,2.73,3949.337857,13.393714,0.82,8.0,-0.82,LOSS,SL,-1.0,0.41,10.31,9.48
213,2025-10-15 01:10:00,2025-10-15 01:35:00,BUY,3937.588,3905.748571,1.95,3905.748571,10.613143,0.47,5.0,-0.47,LOSS,SL,-1.0,0.0,9.48,9.01
214,2025-10-15 01:40:00,2025-10-15 02:10:00,BUY,3909.542,3918.378857,0.57,3878.603429,10.312857,0.27,3.0,0.13,WIN,CHANDELIER,0.48,3.36,9.01,9.14
215,2025-10-15 02:15:00,2025-10-15 02:45:00,BUY,3940.393,3980.228429,0.755,3900.510143,13.294286,0.46,5.0,0.38,WIN,CHANDELIER,0.84,5.0,9.14,9.52
216,2025-10-15 03:20:00,2025-10-15 04:40:00,BUY,3981.101,3936.296214,2.26,3936.296214,14.934929,0.76,8.0,-0.76,LOSS,SL,-1.0,0.0,9.52,8.76
217,2025-10-15 04:45:00,2025-10-15 05:25:00,BUY,3918.167,3878.724071,1.45,3878.724071,13.147643,0.44,5.0,-0.44,LOSS,SL,-1.0,0.0,8.76,8.32
218,2025-10-16 01:45:00,2025-10-16 02:20:00,BUY,3995.037,3954.898286,1.0,3954.898286,13.379571,0.25,3.0,-0.3,LOSS,SL,-1.21,0.0,8.32,8.02
219,2025-10-16 02:25:00,2025-10-16 03:30:00,BUY,3967.438,3941.485571,1.0,3930.078571,12.453143,0.24,3.0,-0.2,LOSS,CHANDELIER,-0.82,0.92,8.02,7.82
220,2025-10-16 03:35:00,2025-10-16 03:45:00,BUY,3967.553,3977.195571,0.5,3925.995286,13.852571,0.23,3.0,0.14,WIN,CHANDELIER,0.6,3.2,7.82,7.96
221,2025-10-16 04:45:00,2025-10-16 05:30:00,BUY,3972.41,3938.721643,1.31,3932.051643,13.452786,0.4,5.0,-0.33,LOSS,CHANDELIER,-0.84,0.5,7.96,7.63
222,2025-10-16 05:35:00,2025-10-16 06:00:00,BUY,3940.585,3914.129,1.48,3906.613,11.324,0.38,5.0,-0.3,LOSS,CHANDELIER,-0.78,0.66,7.63,7.33
223,2025-10-16 06:05:00,2025-10-16 06:15:00,BUY,3909.617,3923.9515,0.5,3875.582,11.345,0.22,3.0,0.14,WIN,CHANDELIER,0.65,3.76,7.33,7.48
224,2025-10-17 02:55:00,2025-10-17 03:55:00,BUY,4085.144,4110.581857,0.72,4049.697286,11.815571,0.37,5.0,0.26,WIN,CHANDELIER,0.69,4.15,7.48,7.73
225,2025-10-17 04:10:00,2025-10-17 04:20:00,BUY,4117.762,4158.313429,0.95,4073.038643,14.907786,0.62,8.0,0.49,WIN,CHANDELIER,0.79,4.72,7.73,8.22
226,2025-10-17 05:35:00,2025-10-17 06:35:00,BUY,4226.354,4178.528429,1.94,4178.528429,15.941857,0.66,8.0,-0.66,LOSS,SL,-1.0,0.0,8.22,7.56
227,2025-10-17 06:40:00,2025-10-17 07:05:00,BUY,4168.541,4134.102286,1.53,4134.102286,11.479571,0.38,5.0,-0.38,LOSS,SL,-1.0,0.0,7.56,7.18
228,2025-10-17 07:10:00,2025-10-17 07:25:00,BUY,4150.006,4128.429357,1.0,4116.714357,11.097214,0.22,3.0,-0.16,LOSS,CHANDELIER,-0.72,1.06,7.18,7.03
229,2025-10-17 07:30:00,2025-10-17 08:00:00,BUY,4151.437,4149.20575,0.5,4110.6715,13.5885,0.21,3.0,0.09,WIN,CHANDELIER,0.43,2.34,7.03,7.12
