trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
47,2026-01-09 10:05:00,2026-01-09 10:55:00,BUY,877.02,872.7786,6.65,872.7786,4.2414,3.22,5.0,-3.22,LOSS,SL,-1.0,1.65,64.35,61.14
48,2026-01-09 13:45:00,2026-01-09 14:00:00,BUY,896.23,891.4643,3.45,891.4643,4.7657,1.83,3.0,-1.83,LOSS,SL,-1.0,0.34,61.14,59.3
49,2026-01-09 16:40:00,2026-01-09 17:45:00,BUY,893.01,912.7429,1.95,888.9364,4.0736,1.78,3.0,6.09,WIN,CHANDELIER,3.42,6.84,59.3,65.39
50,2026-01-12 07:45:00,2026-01-12 10:25:00,BUY,1017.88,1037.4643,3.105,1012.5221,5.3579,3.27,5.0,9.24,WIN,CHANDELIER,2.83,5.66,65.39,74.63
51,2026-01-12 14:30:00,2026-01-12 14:55:00,BUY,1072.43,1067.6336,13.35,1067.6336,4.7964,5.97,8.0,-5.97,LOSS,SL,-1.0,1.41,74.63,68.66
52,2026-01-14 08:00:00,2026-01-14 08:20:00,BUY,1084.38,1079.8579,8.23,1079.8579,4.5221,3.43,5.0,-3.43,LOSS,SL,-1.0,0.75,68.66,65.23
53,2026-01-14 10:55:00,2026-01-14 11:10:00,BUY,1096.01,1090.5514,3.93,1090.5514,5.4586,1.96,3.0,-1.96,LOSS,SL,-1.0,0.17,65.23,63.27
54,2026-01-15 19:25:00,2026-01-15 20:50:00,SELL,999.52,998.3236,2.06,1004.1214,4.6014,1.9,3.0,2.14,WIN,CHANDELIER,1.13,2.76,63.27,65.42
55,2026-01-17 17:00:00,2026-01-17 17:10:00,BUY,1132.19,1126.8171,6.89,1126.8171,5.3729,3.27,5.0,-3.27,LOSS,SL,-1.0,0.5,65.42,62.15
56,2026-01-17 20:05:00,2026-01-17 20:10:00,BUY,1130.88,1123.9864,5.1,1123.9864,6.8936,3.11,5.0,-3.11,LOSS,SL,-1.0,0.0,62.15,59.04
57,2026-01-18 07:35:00,2026-01-18 08:00:00,BUY,1116.15,1111.2307,4.02,1111.2307,4.9193,1.77,3.0,-1.77,LOSS,SL,-1.0,0.54,59.04,57.27
58,2026-01-23 02:55:00,2026-01-23 04:15:00,BUY,1121.94,1121.0607,1.8,1116.5843,5.3557,1.72,3.0,1.58,WIN,CHANDELIER,0.92,2.34,57.27,58.85
59,2026-01-23 23:45:00,2026-01-24 01:15:00,BUY,1124.1,1138.9671,3.26,1119.0286,5.0714,2.94,5.0,7.25,WIN,CHANDELIER,2.47,4.93,58.85,66.1
60,2026-01-26 02:20:00,2026-01-26 03:25:00,SELL,1081.72,1082.6836,4.98,1087.4614,5.7414,5.29,8.0,4.84,WIN,CHANDELIER,0.92,2.33,66.1,70.94
61,2026-01-28 12:20:00,2026-01-28 13:50:00,SELL,1094.49,1080.0157,5.605,1100.0329,5.5429,5.68,8.0,13.09,WIN,CHANDELIER,2.31,4.61,70.94,84.03
62,2026-02-10 15:20:00,2026-02-10 15:30:00,SELL,1031.03,1035.6814,14.9,1035.6814,4.6514,6.72,8.0,-6.72,LOSS,SL,-1.0,0.33,84.03,77.31
63,2026-02-10 18:55:00,2026-02-10 19:15:00,SELL,1033.44,1038.0414,8.68,1038.0414,4.6014,3.87,5.0,-3.86,LOSS,SL,-1.0,0.21,77.31,73.44
64,2026-02-17 03:15:00,2026-02-17 05:35:00,SELL,866.49,848.2357,2.39,870.4829,3.9929,2.2,3.0,7.24,WIN,CHANDELIER,3.28,6.57,73.44,80.68
65,2026-02-17 17:35:00,2026-02-17 18:15:00,SELL,863.96,867.6286,9.5,867.6286,3.6686,4.03,5.0,-4.03,LOSS,SL,-1.0,1.37,80.68,76.65
66,2026-02-18 10:45:00,2026-02-18 12:30:00,SELL,821.03,824.9886,7.95,824.9886,3.9586,3.83,5.0,-3.83,LOSS,SL,-1.0,1.92,76.65,72.81
67,2026-02-19 03:15:00,2026-02-19 03:30:00,SELL,849.3,853.2693,4.67,853.2693,3.9693,2.18,3.0,-2.18,LOSS,SL,-1.0,0.77,72.81,70.63
68,2026-02-20 05:55:00,2026-02-20 06:55:00,BUY,913.92,909.8457,4.75,909.8457,4.0743,2.12,3.0,-2.12,LOSS,SL,-1.0,1.43,70.63,68.51
69,2026-02-21 17:00:00,2026-02-21 17:40:00,SELL,866.55,870.3286,2.355,870.3286,3.7786,2.06,3.0,1.03,WIN,SL,0.5,2.57,68.51,69.54
70,2026-02-22 16:50:00,2026-02-22 17:00:00,SELL,838.3,842.0521,7.77,842.0521,3.7521,3.48,5.0,-3.48,LOSS,SL,-1.0,0.58,69.54,66.06
71,2026-02-24 23:10:00,2026-02-24 23:45:00,SELL,809.41,813.4121,6.68,813.4121,4.0021,3.3,5.0,-3.3,LOSS,SL,-1.0,1.63,66.06,62.76
72,2026-02-25 14:55:00,2026-02-25 15:35:00,BUY,876.73,872.0629,3.54,872.0629,4.6671,1.88,3.0,-1.88,LOSS,SL,-1.0,0.94,62.76,60.88
73,2026-02-26 07:40:00,2026-02-26 07:55:00,BUY,879.87,875.7007,3.85,875.7007,4.1693,1.83,3.0,-1.82,LOSS,SL,-1.0,0.16,60.88,59.05
74,2026-02-27 05:35:00,2026-02-27 06:30:00,SELL,820.71,822.3518,1.845,824.6507,3.9407,1.77,3.0,1.4,WIN,CHANDELIER,0.79,2.08,59.05,60.45
75,2026-03-01 01:30:00,2026-03-01 01:50:00,SELL,817.05,821.3436,5.75,821.3436,4.2936,3.02,5.0,-3.02,LOSS,SL,-1.0,1.37,60.45,57.43
76,2026-03-03 00:10:00,2026-03-03 01:55:00,SELL,801.81,792.9886,3.105,805.5193,3.7093,2.87,5.0,6.29,WIN,CHANDELIER,2.19,4.38,57.43,63.72
77,2026-03-05 09:50:00,2026-03-05 09:55:00,SELL,774.04,777.7164,6.71,777.7164,3.6764,3.19,5.0,-3.19,LOSS,SL,-1.0,0.0,63.72,60.53
78,2026-03-08 04:00:00,2026-03-08 04:10:00,SELL,723.36,726.9693,6.07,726.9693,3.6093,3.03,5.0,-3.03,LOSS,SL,-1.0,0.31,60.53,57.51
79,2026-03-09 22:25:00,2026-03-10 00:25:00,SELL,669.31,650.62,1.86,672.415,3.105,1.73,3.0,6.92,WIN,CHANDELIER,4.01,8.02,57.51,64.43
80,2026-03-10 23:50:00,2026-03-11 02:45:00,SELL,637.31,621.0757,3.08,640.6429,3.3329,3.22,5.0,11.07,WIN,CHANDELIER,3.44,6.87,64.43,75.49
81,2026-03-13 13:45:00,2026-03-13 13:50:00,SELL,597.61,600.5121,12.44,600.5121,2.9021,6.04,8.0,-6.04,LOSS,SL,-1.0,0.0,75.49,69.45
82,2026-03-13 14:00:00,2026-03-13 14:30:00,SELL,599.56,602.5129,7.05,602.5129,2.9529,3.47,5.0,-3.47,LOSS,SL,-1.0,0.81,69.45,65.98
83,2026-03-17 21:35:00,2026-03-17 22:10:00,BUY,611.45,610.6832,2.185,608.6793,2.7707,1.98,3.0,1.71,WIN,CHANDELIER,0.86,2.22,65.98,67.69
84,2026-03-18 00:25:00,2026-03-18 00:40:00,BUY,618.92,616.1421,7.54,616.1421,2.7779,3.38,5.0,-3.38,LOSS,SL,-1.0,0.95,67.69,64.3
85,2026-03-21 13:00:00,2026-03-21 13:15:00,BUY,634.43,631.3514,6.63,631.3514,3.0786,3.22,5.0,-3.22,LOSS,SL,-1.0,0.51,64.3,61.08
86,2026-03-21 14:05:00,2026-03-21 15:55:00,BUY,631.26,635.145,1.79,628.03,3.23,1.83,3.0,2.93,WIN,CHANDELIER,1.6,3.7,61.08,64.02
87,2026-03-29 04:20:00,2026-03-29 04:25:00,BUY,726.25,723.03,7.22,723.03,3.22,3.2,5.0,-3.2,LOSS,SL,-1.0,0.0,64.02,60.82
88,2026-04-05 19:30:00,2026-04-05 20:15:00,SELL,626.89,629.8779,6.38,629.8779,2.9879,3.04,5.0,-3.04,LOSS,SL,-1.0,1.34,60.82,57.78
89,2026-04-06 03:40:00,2026-04-06 04:10:00,SELL,609.87,612.72,3.71,612.72,2.85,1.73,3.0,-1.73,LOSS,SL,-1.0,0.54,57.78,56.04
90,2026-04-06 04:40:00,2026-04-06 05:10:00,SELL,609.74,612.5736,3.62,612.5736,2.8336,1.68,3.0,-1.68,LOSS,SL,-1.0,0.86,56.04,54.36
91,2026-04-07 00:40:00,2026-04-07 01:20:00,BUY,666.37,663.1093,3.33,663.1093,3.2607,1.63,3.0,-1.63,LOSS,SL,-1.0,1.29,54.36,52.73
92,2026-04-09 07:00:00,2026-04-09 08:55:00,SELL,623.79,622.0696,1.685,626.7179,2.9279,1.58,3.0,2.05,WIN,CHANDELIER,1.29,3.09,52.73,54.78
93,2026-04-10 03:15:00,2026-04-10 03:25:00,BUY,710.51,706.975,5.5,706.975,3.535,2.74,5.0,-2.74,LOSS,SL,-1.0,0.17,54.78,52.04
94,2026-04-11 13:55:00,2026-04-11 14:10:00,BUY,711.85,708.8564,6.19,708.8564,2.9936,2.6,5.0,-2.6,LOSS,SL,-1.0,0.47,52.04,49.44
95,2026-04-13 21:20:00,2026-04-13 23:30:00,BUY,778.94,797.6729,1.63,775.4014,3.5386,1.48,3.0,5.4,WIN,CHANDELIER,3.64,7.29,49.44,54.84
96,2026-04-14 05:50:00,2026-04-14 07:05:00,BUY,794.78,790.7729,5.44,790.7729,4.0071,2.74,5.0,-2.74,LOSS,SL,-1.0,1.7,54.84,52.1
97,2026-04-15 13:50:00,2026-04-15 14:25:00,BUY,802.16,798.1564,5.22,798.1564,4.0036,2.6,5.0,-2.61,LOSS,SL,-1.0,0.86,52.1,49.49
98,2026-04-17 06:00:00,2026-04-17 06:50:00,SELL,772.64,776.5271,2.95,776.5271,3.8871,1.48,3.0,-1.48,LOSS,SL,-1.0,1.09,49.49,48.01
99,2026-04-17 15:20:00,2026-04-17 15:45:00,SELL,775.1,778.875,2.96,778.875,3.775,1.44,3.0,-1.44,LOSS,SL,-1.0,1.14,48.01,46.56
100,2026-04-17 17:25:00,2026-04-17 17:35:00,SELL,773.04,776.5179,3.11,776.5179,3.4779,1.4,3.0,-1.4,LOSS,SL,-1.0,0.03,46.56,45.17
101,2026-04-17 19:25:00,2026-04-17 19:45:00,SELL,769.62,772.8179,3.26,772.8179,3.1979,1.35,3.0,-1.35,LOSS,SL,-1.0,1.45,45.17,43.81
102,2026-04-18 02:35:00,2026-04-18 03:00:00,SELL,766.99,770.5207,2.86,770.5207,3.5307,1.31,3.0,-1.32,LOSS,SL,-1.0,0.74,43.81,42.49
103,2026-04-18 17:20:00,2026-04-18 18:35:00,SELL,733.81,734.7407,1.425,737.0943,3.2843,1.27,3.0,1.09,WIN,CHANDELIER,0.86,2.22,42.49,43.59
104,2026-04-20 18:25:00,2026-04-20 19:50:00,BUY,754.22,767.4486,2.21,750.5043,3.7157,2.18,5.0,6.05,WIN,CHANDELIER,2.78,5.56,43.59,49.64
