strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
PULLBACK,21,0.0,48,—,False,—,822,0.41605839416058393,1.3628382617424402,0.21107299270072993,1.353305785123967,11,74.72727272727273,21.0,1.5
PULLBACK,21,0.0,36,—,False,—,801,0.4132334581772784,1.362117686170213,0.21213857677902623,1.395286956521739,11,72.81818181818181,50.0,0.75
PULLBACK,21,0.0,48,—,False,—,791,0.42098609355246525,1.3593818347243363,0.20773451327433626,1.348282051282051,11,71.9090909090909,50.0,1.0
PULLBACK,21,0.0,48,—,False,—,721,0.40221914008321774,1.3502501022723046,0.20899583911234393,1.0768508771929823,11,65.54545454545455,50.0,0.5
PULLBACK,21,0.0,18,—,True,—,812,0.4236453201970443,1.3468514865313104,0.19574384236453202,1.4937800615148724,11,73.81818181818181,50.0,1.5
PULLBACK,21,0.0,36,—,True,—,645,0.4077519379844961,1.3418194527293894,0.20166976744186046,1.3082903225806455,11,58.63636363636363,50.0,0.75
PULLBACK,21,0.0,48,—,False,—,816,0.41421568627450983,1.337039748953975,0.1974325980392157,1.581286956521739,11,74.18181818181819,21.0,0.5
PULLBACK,21,0.0,36,—,False,—,812,0.41502463054187194,1.3218842105263158,0.18829433497536943,1.2750967741935482,11,73.81818181818181,50.0,1.0
PULLBACK,21,0.0,24,—,False,—,802,0.4102244389027431,1.3216936273516382,0.18802992518703243,1.3890491966798477,11,72.9090909090909,50.0,0.5
PULLBACK,50,0.0,48,—,True,—,520,0.38846153846153847,1.3210286737447356,0.19584230769230768,1.0781829268292684,11,47.27272727272727,50.0,0.5
PULLBACK,21,0.0,18,—,False,—,824,0.4211165048543689,1.3157622672784286,0.17940048543689324,1.3167582931935389,11,74.9090909090909,21.0,0.75
PULLBACK,21,0.0,36,—,True,—,690,0.41304347826086957,1.3129791001078128,0.18343478260869567,1.2457814147884851,11,62.72727272727273,50.0,1.0
SPIKE,50,2.5,48,BOTH,False,counter,75,0.4266666666666667,1.3049344549092912,0.16965333333333335,0.6952924629767518,10,7.5,,
PULLBACK,21,0.0,36,—,True,—,603,0.3963515754560531,1.3037208738933181,0.1829618573797678,0.935091836734694,11,54.81818181818182,50.0,0.5
PULLBACK,21,0.0,24,—,True,—,804,0.4141791044776119,1.297408043503275,0.1735982587064677,1.408293830416652,11,73.0909090909091,50.0,1.5
SPIKE,14,3.0,48,BOTH,False,any,92,0.3804347826086957,1.295291243960276,0.18002173913043484,0.9170809306025055,10,9.2,,
SPIKE,50,3.0,48,BOTH,False,any,92,0.3804347826086957,1.295291243960276,0.18002173913043484,0.9170809306025055,10,9.2,,
SPIKE,21,3.0,48,BOTH,False,any,92,0.3804347826086957,1.295291243960276,0.18002173913043484,0.9170809306025055,10,9.2,,
PULLBACK,21,0.0,24,—,False,—,824,0.4162621359223301,1.2933290795712373,0.16960436893203887,1.5482684257262465,11,74.9090909090909,21.0,1.0
SPIKE,50,2.5,24,BOTH,False,counter,78,0.4358974358974359,1.28927962391114,0.16093589743589742,0.6067642227863222,10,7.8,,
PULLBACK,21,0.0,24,—,False,—,814,0.41277641277641275,1.2891161645018347,0.16784152334152333,1.3799302575576162,11,74.0,50.0,0.75
PULLBACK,21,0.0,18,—,False,—,823,0.41919805589307413,1.285753853309935,0.16421992709599031,1.4308320660438845,11,74.81818181818181,50.0,1.5
PULLBACK,21,0.0,24,—,True,—,822,0.41362530413625304,1.2857226472678622,0.1662822384428224,1.2736182148160369,11,74.72727272727273,21.0,1.0
SPIKE,21,3.5,24,BOTH,False,any,46,0.3695652173913043,1.2848275862068965,0.1795652173913043,0.2683,10,4.6,,
SPIKE,50,3.5,24,BOTH,False,any,46,0.3695652173913043,1.2848275862068965,0.1795652173913043,0.2683,10,4.6,,
SPIKE,14,3.5,24,BOTH,False,any,46,0.3695652173913043,1.2848275862068965,0.1795652173913043,0.2683,10,4.6,,
PULLBACK,50,0.0,18,—,True,—,791,0.41213653603034134,1.2831306421986401,0.1644677623261694,1.4924744850963487,11,71.9090909090909,50.0,1.0
PULLBACK,21,0.0,48,—,False,—,812,0.4064039408866995,1.2825954356846474,0.16774753694581282,1.2476031746031746,11,73.81818181818181,50.0,1.5
PULLBACK,50,0.0,18,—,False,—,823,0.4264884568651276,1.2814606995791666,0.1587120291616039,1.2737482209858972,11,74.81818181818181,50.0,1.0
PULLBACK,21,0.0,18,—,True,—,824,0.40898058252427183,1.2791781739403663,0.1638992718446602,1.4092463713862748,11,74.9090909090909,21.0,1.5
PULLBACK,21,0.0,48,—,False,—,821,0.4092570036540804,1.2776742268041237,0.16403410475030453,1.4684444444444444,11,74.63636363636364,21.0,0.75
SPIKE,50,2.5,36,BOTH,True,counter,30,0.43333333333333335,1.2757647058823531,0.1562666666666667,0.6826,10,3.0,,
SPIKE,50,2.5,12,BUY,False,counter,53,0.4716981132075472,1.2751785714285713,0.14537735849056604,1.5812857142857142,10,5.3,,
PULLBACK,50,0.0,18,—,False,—,823,0.4155528554070474,1.2738706479440096,0.15742770352369378,1.3796303537446886,11,74.81818181818181,21.0,0.5
PULLBACK,50,0.0,24,—,True,—,742,0.39622641509433965,1.273372277753525,0.1637264150943396,1.2773669791179894,11,67.45454545454545,50.0,0.75
PULLBACK,21,0.0,24,—,False,—,824,0.40898058252427183,1.2730598115475653,0.16044053398058253,1.578473806145723,11,74.9090909090909,21.0,0.75
PULLBACK,50,0.0,24,—,True,—,696,0.3879310344827586,1.2715591434663216,0.16524568965517242,1.227649706857493,11,63.27272727272727,50.0,0.5
PULLBACK,50,0.0,18,—,True,—,730,0.4,1.2706823779733338,0.16032739726027398,1.2629609935812225,11,66.36363636363636,50.0,0.5
PULLBACK,21,0.0,24,—,False,—,822,0.41119221411192214,1.270049018284796,0.15823722627737227,1.4206741612019016,11,74.72727272727273,50.0,1.5
PULLBACK,21,0.0,18,—,False,—,824,0.4065533980582524,1.2685246575802336,0.15531674757281552,1.304498385666728,11,74.9090909090909,21.0,1.5
SPIKE,50,3.0,12,BOTH,False,any,102,0.39215686274509803,1.267516129032258,0.16260784313725485,0.7436111111111111,10,10.2,,
SPIKE,14,3.0,12,BOTH,False,any,102,0.39215686274509803,1.267516129032258,0.16260784313725485,0.7436111111111111,10,10.2,,
SPIKE,21,3.0,12,BOTH,False,any,102,0.39215686274509803,1.267516129032258,0.16260784313725485,0.7436111111111111,10,10.2,,
PULLBACK,21,0.0,24,—,False,—,822,0.40632603406326034,1.2654048235964792,0.1568868613138686,1.3553593460179445,11,74.72727272727273,21.0,0.5
PULLBACK,21,0.0,36,—,True,—,754,0.39920424403183025,1.261753474569322,0.15663793103448276,1.2603166180242324,11,68.54545454545455,50.0,1.5
PULLBACK,21,0.0,36,—,False,—,780,0.3858974358974359,1.2614499660772769,0.16007307692307693,1.2093103448275861,11,70.9090909090909,50.0,0.5
PULLBACK,21,0.0,48,—,True,—,656,0.39176829268292684,1.2608743652020313,0.1584939024390244,1.1108415841584158,11,59.63636363636363,50.0,1.5
SPIKE,21,3.0,18,BOTH,False,any,102,0.38235294117647056,1.2538094702869345,0.1549705882352941,0.6613053230483068,10,10.2,,
SPIKE,50,3.0,18,BOTH,False,any,102,0.38235294117647056,1.2538094702869345,0.1549705882352941,0.6613053230483068,10,10.2,,
SPIKE,14,3.0,18,BOTH,False,any,102,0.38235294117647056,1.2538094702869345,0.1549705882352941,0.6613053230483068,10,10.2,,
PULLBACK,21,0.0,48,—,False,—,821,0.40316686967113274,1.2527209661472591,0.15068818514007307,1.4082622950819674,11,74.63636363636364,21.0,1.0
PULLBACK,100,0.0,48,—,True,—,524,0.37786259541984735,1.2526320320763535,0.1567977099236641,1.0183176470588235,11,47.63636363636363,50.0,0.5
