strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
SPIKE,50,1.5,24,SELL,False,counter,260,0.36538461538461536,1.0718181818181818,0.04557692307692307,0.9063720930232559,10,26.0,,
SPIKE,21,1.5,6,BUY,False,any,998,0.40681362725450904,1.0713181683073103,0.04087074148296593,1.1636175403795057,11,90.72727272727273,,
SPIKE,50,1.5,6,BUY,False,any,998,0.40681362725450904,1.0713181683073103,0.04087074148296593,1.1636175403795057,11,90.72727272727273,,
SPIKE,14,1.5,6,BUY,False,any,998,0.40681362725450904,1.0713181683073103,0.04087074148296593,1.1636175403795057,11,90.72727272727273,,
PULLBACK,50,0.0,18,—,False,—,1856,0.375,1.0712257028760013,0.04379202586206897,1.1622037016993185,11,168.72727272727272,21.0,0.5
PULLBACK,100,0.0,24,—,False,—,1556,0.37275064267352187,1.0707608464362375,0.04402570694087405,1.297201994792356,11,141.45454545454547,21.0,0.5
SPIKE,21,2.5,18,SELL,True,any,53,0.3584905660377358,1.0688235294117647,0.04415094339622643,1.0562222222222222,11,4.818181818181818,,
SPIKE,14,2.5,18,SELL,True,any,53,0.3584905660377358,1.0688235294117647,0.04415094339622643,1.0562222222222222,11,4.818181818181818,,
SPIKE,50,2.5,18,SELL,True,any,53,0.3584905660377358,1.0688235294117647,0.04415094339622643,1.0562222222222222,11,4.818181818181818,,
PULLBACK,100,0.0,24,—,True,—,1133,0.3715798764342454,1.0684627418224546,0.042682259488084726,1.2167780768006482,11,103.0,21.0,0.75
PULLBACK,50,0.0,24,—,False,—,1535,0.3732899022801303,1.066725941378776,0.04150814332247557,1.11978748140676,11,139.54545454545453,13.0,0.3
PULLBACK,100,0.0,12,—,True,—,1480,0.3858108108108108,1.0666600759972364,0.03963716216216216,1.0601254695856541,11,134.54545454545453,13.0,0.3
SPIKE,50,1.5,6,BUY,True,any,562,0.40391459074733094,1.06611148720707,0.038055160142348755,1.0821007916586214,11,51.09090909090909,,
SPIKE,14,1.5,6,BUY,True,any,562,0.40391459074733094,1.06611148720707,0.038055160142348755,1.0821007916586214,11,51.09090909090909,,
SPIKE,21,1.5,6,BUY,True,any,562,0.40391459074733094,1.06611148720707,0.038055160142348755,1.0821007916586214,11,51.09090909090909,,
PULLBACK,100,0.0,24,—,False,—,1978,0.3710819009100101,1.0656328416918839,0.04109757330637007,1.1344879981726634,11,179.8181818181818,13.0,1.0
PULLBACK,100,0.0,18,—,False,—,2256,0.37677304964539005,1.0648753989467086,0.03991533687943262,1.1191179706870498,11,205.0909090909091,21.0,1.0
PULLBACK,100,0.0,18,—,False,—,2097,0.3810205054840248,1.0643007551695713,0.03924415832141154,1.1407363306381917,11,190.63636363636363,21.0,0.75
SPIKE,21,2.5,6,SELL,False,any,112,0.38392857142857145,1.0640751815463478,0.03883928571428571,1.017,11,10.181818181818182,,
SPIKE,50,2.5,6,SELL,False,any,112,0.38392857142857145,1.0640751815463478,0.03883928571428571,1.017,11,10.181818181818182,,
SPIKE,14,2.5,6,SELL,False,any,112,0.38392857142857145,1.0640751815463478,0.03883928571428571,1.017,11,10.181818181818182,,
