strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
SPIKE,14,2.5,24,BUY,False,counter,62,0.4838709677419355,1.91590625,0.472725806451613,0.9869,10,6.2,,
SPIKE,14,2.5,12,BUY,False,counter,63,0.49206349206349204,1.903625,0.458984126984127,0.8670000000000002,10,6.3,,
SPIKE,21,2.5,36,BUY,True,counter,35,0.45714285714285713,1.9011578947368422,0.4892,3.1235,7,5.0,,
SPIKE,21,2.5,36,BOTH,False,counter,88,0.4772727272727273,1.8980652173913048,0.46944318181818184,2.1003636363636367,10,8.8,,
SPIKE,21,2.5,18,BUY,False,counter,77,0.4805194805194805,1.88735,0.46096103896103896,1.6585,10,7.7,,
SPIKE,21,3.5,18,BUY,False,counter,16,0.5,1.8824999999999998,0.44125,0.0,9,1.7777777777777777,,
SPIKE,14,2.5,18,BUY,True,counter,29,0.4827586206896552,1.882066666666667,0.4562413793103448,0.984,7,4.142857142857143,,
SPIKE,50,3.5,18,BUY,False,counter,22,0.5,1.8788181818181817,0.43940909090909097,inf,9,2.4444444444444446,,
SPIKE,50,2.5,18,SELL,False,counter,23,0.4782608695652174,1.875545851528385,0.43586956521739123,0.796,6,3.8333333333333335,,
SPIKE,21,2.5,48,BUY,False,counter,73,0.4794520547945205,1.8562368421052637,0.44571232876712336,2.1533333333333333,10,7.3,,
SPIKE,50,2.5,48,BOTH,True,counter,54,0.46296296296296297,1.8518620689655172,0.4574814814814815,7.998666666666668,9,6.0,,
SPIKE,50,3.5,24,BUY,False,counter,22,0.5,1.8385454545454543,0.4192727272727273,inf,9,2.4444444444444446,,
SPIKE,21,2.5,36,BUY,False,counter,74,0.47297297297297297,1.8257179487179491,0.4351756756756756,2.1533333333333333,10,7.4,,
SPIKE,21,2.5,24,BUY,False,counter,76,0.47368421052631576,1.813975,0.428407894736842,1.8795555555555556,10,7.6,,
SPIKE,50,2.5,36,BOTH,True,counter,55,0.45454545454545453,1.8123333333333334,0.44309090909090904,7.998666666666668,9,6.111111111111111,,
SPIKE,21,3.5,24,BUY,False,counter,16,0.5,1.7915,0.39575,0.0,9,1.7777777777777777,,
SPIKE,50,3.5,12,BUY,False,counter,22,0.5,1.7907272727272725,0.39536363636363636,inf,9,2.4444444444444446,,
SPIKE,21,3.5,18,BOTH,False,counter,18,0.5,1.7905555555555555,0.3952777777777778,2.4404999999999997,9,2.0,,
SPIKE,21,2.5,12,BUY,False,counter,77,0.4805194805194805,1.7883,0.40950649350649354,1.5717,10,7.7,,
SPIKE,50,2.5,48,SELL,False,counter,22,0.45454545454545453,1.76575,0.4176818181818181,0.796,6,3.6666666666666665,,
SPIKE,50,2.5,36,SELL,False,counter,22,0.45454545454545453,1.76575,0.4176818181818181,0.796,6,3.6666666666666665,,
SPIKE,50,2.5,24,BOTH,True,counter,56,0.4642857142857143,1.7653333333333334,0.41,7.434,9,6.222222222222222,,
SPIKE,21,3.5,48,BUY,False,counter,16,0.5,1.7640000000000002,0.382,0.0,9,1.7777777777777777,,
SPIKE,21,3.5,36,BUY,False,counter,16,0.5,1.7640000000000002,0.382,0.0,9,1.7777777777777777,,
SPIKE,21,2.5,24,BUY,True,counter,35,0.45714285714285713,1.7601052631578948,0.41262857142857146,2.5075,7,5.0,,
SPIKE,21,2.5,12,BUY,True,counter,35,0.45714285714285713,1.7569473684210528,0.41091428571428573,2.558,7,5.0,,
SPIKE,50,3.5,48,BUY,False,counter,21,0.47619047619047616,1.7203636363636363,0.37733333333333335,inf,9,2.3333333333333335,,
SPIKE,50,2.5,18,BOTH,True,counter,56,0.4642857142857143,1.7202666666666666,0.3858571428571428,7.017,9,6.222222222222222,,
SPIKE,50,3.5,36,BUY,False,counter,21,0.47619047619047616,1.7149999999999999,0.3745238095238096,inf,9,2.3333333333333335,,
SPIKE,21,3.5,12,BUY,False,counter,16,0.5,1.7133749999999999,0.35668750000000005,0.0,9,1.7777777777777777,,
SPIKE,21,2.5,18,BUY,True,counter,35,0.45714285714285713,1.7112631578947366,0.38611428571428574,2.30075,7,5.0,,
SPIKE,21,3.5,24,BOTH,False,counter,18,0.5,1.7096666666666667,0.35483333333333333,2.1925,9,2.0,,
SPIKE,14,3.0,12,BOTH,False,counter,31,0.4838709677419355,1.701125,0.3618709677419355,1.6615,9,3.4444444444444446,,
SPIKE,50,2.5,12,BOTH,True,counter,57,0.45614035087719296,1.6973225806451613,0.3792456140350878,5.55525,9,6.333333333333333,,
SPIKE,50,2.5,18,BOTH,False,counter,121,0.45454545454545453,1.6910466004583655,0.373793388429752,2.2140714285714287,10,12.1,,
SPIKE,21,3.5,36,BOTH,False,counter,18,0.5,1.6852222222222224,0.3426111111111111,2.1925,9,2.0,,
SPIKE,21,3.5,48,BOTH,False,counter,18,0.5,1.6852222222222224,0.3426111111111111,2.1925,9,2.0,,
SPIKE,50,3.5,48,BUY,False,any,38,0.4473684210526316,1.6684761904761902,0.36942105263157893,5.3389999999999995,10,3.8,,
SPIKE,21,3.5,48,BUY,False,any,38,0.4473684210526316,1.6684761904761902,0.36942105263157893,5.3389999999999995,10,3.8,,
SPIKE,14,3.5,48,BUY,False,any,38,0.4473684210526316,1.6684761904761902,0.36942105263157893,5.3389999999999995,10,3.8,,
SPIKE,50,2.5,24,BOTH,False,counter,120,0.45,1.6595721826663392,0.3581916666666667,2.1920714285714284,10,12.0,,
SPIKE,50,2.5,18,BUY,False,counter,98,0.4489795918367347,1.6519259259259256,0.35922448979591837,1.849333333333333,10,9.8,,
SPIKE,50,2.5,12,BOTH,False,counter,122,0.45901639344262296,1.64845987715778,0.3470163934426229,2.1964285714285716,10,12.2,,
SPIKE,50,2.5,48,BOTH,False,counter,113,0.4424778761061947,1.6472063492063493,0.36083185840707965,2.2909285714285708,10,11.3,,
SPIKE,21,3.5,36,BUY,False,any,38,0.4473684210526316,1.6349523809523807,0.35089473684210526,4.927,10,3.8,,
SPIKE,50,3.5,36,BUY,False,any,38,0.4473684210526316,1.6349523809523807,0.35089473684210526,4.927,10,3.8,,
SPIKE,14,3.5,36,BUY,False,any,38,0.4473684210526316,1.6349523809523807,0.35089473684210526,4.927,10,3.8,,
SPIKE,50,3.5,24,BUY,False,any,39,0.46153846153846156,1.6225238095238095,0.3352051282051282,4.574333333333334,10,3.9,,
SPIKE,14,3.5,24,BUY,False,any,39,0.46153846153846156,1.6225238095238095,0.3352051282051282,4.574333333333334,10,3.9,,
SPIKE,21,3.5,24,BUY,False,any,39,0.46153846153846156,1.6225238095238095,0.3352051282051282,4.574333333333334,10,3.9,,
SPIKE,50,2.5,48,BUY,False,counter,91,0.43956043956043955,1.6193137254901961,0.3470879120879121,2.199272727272727,10,9.1,,
SPIKE,50,2.5,36,BOTH,False,counter,116,0.4396551724137931,1.6192000000000002,0.3469655172413793,2.2867142857142855,10,11.6,,
SPIKE,21,3.5,18,BUY,False,any,39,0.46153846153846156,1.6032380952380956,0.3248205128205129,4.4206666666666665,10,3.9,,
SPIKE,50,3.5,18,BUY,False,any,39,0.46153846153846156,1.6032380952380956,0.3248205128205129,4.4206666666666665,10,3.9,,
SPIKE,14,3.5,18,BUY,False,any,39,0.46153846153846156,1.6032380952380956,0.3248205128205129,4.4206666666666665,10,3.9,,
SPIKE,50,2.5,24,BUY,False,counter,97,0.44329896907216493,1.602851851851852,0.3356082474226804,1.9006666666666667,10,9.7,,
SPIKE,50,2.5,36,BUY,False,counter,94,0.43617021276595747,1.5860188679245282,0.33041489361702125,2.011083333333333,10,9.4,,
SPIKE,14,3.0,18,BOTH,False,counter,31,0.45161290322580644,1.5714705882352944,0.3133870967741935,1.0302,9,3.4444444444444446,,
SPIKE,50,2.5,12,BUY,False,counter,99,0.4444444444444444,1.5568363636363636,0.3093535353535354,1.809,10,9.9,,
SPIKE,14,3.0,24,BOTH,False,counter,31,0.45161290322580644,1.5538235294117646,0.3037096774193548,1.0302,9,3.4444444444444446,,
SPIKE,14,3.0,36,BOTH,False,counter,31,0.45161290322580644,1.5535882352941177,0.3035806451612903,1.0302,9,3.4444444444444446,,
SPIKE,21,4.5,48,BOTH,False,any,19,0.42105263157894735,1.5518181818181818,0.3194736842105263,3.2384999999999997,9,2.111111111111111,,
SPIKE,14,4.5,48,BOTH,False,any,19,0.42105263157894735,1.5518181818181818,0.3194736842105263,3.2384999999999997,9,2.111111111111111,,
SPIKE,50,4.5,48,BOTH,False,any,19,0.42105263157894735,1.5518181818181818,0.3194736842105263,3.2384999999999997,9,2.111111111111111,,
